Annotation_Is_Verified,Classification,Comment_Count,Featured_Video,Is_Verified,Length_Referent_Text,Number_Verified_Annotations,Pinned,Total_Votes_log
FALSE,unreviewed,0,FALSE,TRUE,51,0,FALSE,0.301029996
FALSE,accepted,0,TRUE,FALSE,31,0,FALSE,1.924279286
FALSE,accepted,0,TRUE,FALSE,46,0,FALSE,1.556302501
FALSE,accepted,1,FALSE,FALSE,104,2,FALSE,1.531478917
TRUE,verified,6,TRUE,FALSE,46,1,TRUE,1.991226076
FALSE,unreviewed,1,FALSE,FALSE,56,0,FALSE,0.698970004
FALSE,accepted,0,TRUE,FALSE,74,1,FALSE,0.301029996
FALSE,unreviewed,0,FALSE,FALSE,71,1,FALSE,0
FALSE,accepted,1,FALSE,FALSE,47,0,FALSE,0.301029996
FALSE,accepted,1,FALSE,FALSE,95,0,FALSE,2.45331834
FALSE,accepted,0,FALSE,FALSE,95,0,FALSE,1.531478917
FALSE,accepted,0,TRUE,TRUE,7,0,FALSE,1.113943352
FALSE,unreviewed,0,FALSE,FALSE,9,1,FALSE,0
FALSE,accepted,0,FALSE,FALSE,165,0,FALSE,0
FALSE,accepted,1,FALSE,FALSE,37,0,FALSE,0.477121255
FALSE,accepted,0,FALSE,FALSE,27,0,FALSE,1.763427994
FALSE,unreviewed,0,FALSE,FALSE,154,0,FALSE,0.301029996
FALSE,accepted,0,FALSE,TRUE,45,0,FALSE,0.477121255
FALSE,accepted,0,TRUE,TRUE,46,0,FALSE,0
FALSE,unreviewed,0,FALSE,FALSE,32,0,FALSE,0
FALSE,accepted,0,TRUE,FALSE,20,0,FALSE,1.301029996
TRUE,verified,39,TRUE,FALSE,53,1,TRUE,2.428134794
FALSE,accepted,0,FALSE,TRUE,151,0,FALSE,0.602059991
FALSE,accepted,0,FALSE,FALSE,109,0,FALSE,1.176091259
FALSE,accepted,0,FALSE,FALSE,56,0,FALSE,1
FALSE,unreviewed,0,FALSE,FALSE,104,0,FALSE,0.477121255
FALSE,accepted,0,TRUE,TRUE,22,2,FALSE,2.123851641
FALSE,accepted,0,TRUE,FALSE,33,0,FALSE,0
FALSE,accepted,2,TRUE,TRUE,98,0,FALSE,1.113943352
TRUE,verified,5,TRUE,TRUE,40,7,TRUE,1.880813592
FALSE,accepted,0,TRUE,TRUE,105,3,FALSE,0.84509804
FALSE,accepted,0,TRUE,TRUE,19,6,FALSE,1
FALSE,unreviewed,0,FALSE,FALSE,90,0,FALSE,0.301029996
FALSE,unreviewed,0,FALSE,FALSE,116,0,FALSE,0
FALSE,accepted,0,TRUE,TRUE,49,0,FALSE,1.146128036
FALSE,accepted,0,TRUE,FALSE,136,0,FALSE,1.176091259
FALSE,unreviewed,0,FALSE,FALSE,32,1,FALSE,0.602059991
FALSE,accepted,0,TRUE,FALSE,31,0,FALSE,1.806179974
FALSE,accepted,0,FALSE,FALSE,36,0,FALSE,0.602059991
FALSE,accepted,0,FALSE,TRUE,127,0,FALSE,1.568201724
FALSE,accepted,2,FALSE,FALSE,89,0,FALSE,1.602059991
FALSE,accepted,3,TRUE,FALSE,177,0,FALSE,0.903089987
FALSE,accepted,1,FALSE,TRUE,70,0,FALSE,0.77815125
FALSE,accepted,0,TRUE,FALSE,33,0,FALSE,0.477121255
TRUE,verified,4,TRUE,FALSE,43,9,TRUE,1.892094603
FALSE,accepted,0,FALSE,FALSE,83,0,FALSE,2.311753861
FALSE,accepted,0,TRUE,FALSE,42,0,FALSE,0.301029996
TRUE,verified,26,TRUE,TRUE,13,1,TRUE,2.923244019
FALSE,accepted,0,TRUE,TRUE,68,3,FALSE,0.903089987
FALSE,accepted,0,TRUE,FALSE,97,0,FALSE,1.113943352
FALSE,unreviewed,0,FALSE,FALSE,50,0,FALSE,0
FALSE,accepted,1,FALSE,TRUE,28,2,FALSE,1.079181246
FALSE,accepted,2,TRUE,TRUE,29,0,FALSE,1.505149978
FALSE,accepted,0,FALSE,FALSE,582,0,FALSE,0.903089987
FALSE,accepted,0,FALSE,FALSE,80,0,FALSE,1.544068044
FALSE,accepted,0,FALSE,FALSE,55,0,FALSE,0
FALSE,unreviewed,0,FALSE,FALSE,134,0,FALSE,0.301029996
FALSE,accepted,0,FALSE,FALSE,54,0,FALSE,0.477121255
FALSE,accepted,1,FALSE,FALSE,89,0,FALSE,1.204119983
FALSE,accepted,2,FALSE,FALSE,66,0,FALSE,1.431363764
FALSE,accepted,0,FALSE,FALSE,249,0,FALSE,1.792391689
FALSE,unreviewed,0,FALSE,FALSE,28,0,FALSE,0.301029996
FALSE,accepted,0,FALSE,FALSE,26,0,FALSE,1.113943352
FALSE,accepted,0,FALSE,FALSE,82,0,FALSE,0.602059991
FALSE,accepted,0,TRUE,FALSE,128,0,FALSE,1.934498451
FALSE,unreviewed,0,FALSE,FALSE,150,0,FALSE,0.602059991
FALSE,accepted,0,FALSE,FALSE,21,0,FALSE,1.69019608
FALSE,accepted,3,TRUE,TRUE,31,3,FALSE,1.113943352
FALSE,unreviewed,0,FALSE,FALSE,254,0,FALSE,0
FALSE,verified,0,TRUE,TRUE,25,2,FALSE,0.954242509
FALSE,unreviewed,0,FALSE,FALSE,93,0,FALSE,0.602059991
FALSE,accepted,0,FALSE,TRUE,39,0,FALSE,0.477121255
FALSE,unreviewed,0,FALSE,FALSE,104,0,FALSE,0
FALSE,accepted,1,TRUE,TRUE,50,0,FALSE,0.477121255
FALSE,accepted,0,FALSE,TRUE,83,0,FALSE,0.602059991
FALSE,accepted,0,TRUE,FALSE,44,0,FALSE,0
FALSE,accepted,2,FALSE,FALSE,51,0,FALSE,1.785329835
FALSE,accepted,0,TRUE,FALSE,56,0,FALSE,1.414973348
FALSE,unreviewed,0,FALSE,FALSE,51,0,FALSE,0.301029996
FALSE,accepted,4,FALSE,FALSE,79,0,FALSE,0.84509804
FALSE,accepted,3,TRUE,TRUE,8,0,FALSE,0.954242509
FALSE,accepted,0,FALSE,FALSE,65,0,FALSE,0.301029996
FALSE,unreviewed,0,TRUE,FALSE,23,0,FALSE,0
FALSE,accepted,4,TRUE,FALSE,145,0,FALSE,2.255272505
FALSE,accepted,0,FALSE,TRUE,65,2,FALSE,1.322219295
FALSE,accepted,0,TRUE,TRUE,52,0,FALSE,2.305351369
FALSE,accepted,0,FALSE,TRUE,71,0,FALSE,0.301029996
FALSE,accepted,0,FALSE,FALSE,10,1,FALSE,0.477121255
FALSE,accepted,0,FALSE,FALSE,95,0,FALSE,0.903089987
FALSE,unreviewed,0,FALSE,FALSE,41,0,FALSE,0
FALSE,unreviewed,0,FALSE,FALSE,43,0,FALSE,0
FALSE,accepted,0,FALSE,TRUE,165,0,FALSE,2.017033339
FALSE,accepted,2,FALSE,FALSE,92,0,FALSE,1.832508913
FALSE,unreviewed,0,FALSE,FALSE,32,0,FALSE,0
FALSE,accepted,1,FALSE,FALSE,38,0,FALSE,1.462397998
FALSE,unreviewed,0,FALSE,FALSE,81,0,FALSE,0
FALSE,accepted,1,FALSE,FALSE,71,0,FALSE,1.568201724
FALSE,accepted,1,FALSE,TRUE,50,0,FALSE,0.77815125
FALSE,accepted,2,FALSE,FALSE,62,0,FALSE,0.477121255
FALSE,unreviewed,0,FALSE,FALSE,63,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,61,0,FALSE,0
FALSE,unreviewed,0,FALSE,FALSE,51,0,FALSE,0.77815125
FALSE,unreviewed,0,FALSE,FALSE,137,0,FALSE,0.477121255
FALSE,accepted,2,TRUE,FALSE,339,0,FALSE,2.184691431
FALSE,accepted,0,TRUE,FALSE,59,0,FALSE,1.342422681
FALSE,unreviewed,0,TRUE,TRUE,46,7,FALSE,0
FALSE,accepted,0,FALSE,FALSE,132,0,FALSE,0.301029996
FALSE,accepted,0,TRUE,TRUE,141,0,FALSE,1.792391689
FALSE,accepted,0,TRUE,FALSE,90,0,FALSE,1.698970004
FALSE,accepted,3,TRUE,TRUE,40,0,FALSE,0.84509804
FALSE,accepted,0,FALSE,FALSE,61,0,FALSE,1.716003344
FALSE,accepted,2,FALSE,TRUE,55,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,148,0,FALSE,0.301029996
FALSE,accepted,1,FALSE,TRUE,108,0,FALSE,1.806179974
FALSE,accepted,1,FALSE,FALSE,38,0,FALSE,0.301029996
TRUE,accepted,0,FALSE,FALSE,72,26,FALSE,0
FALSE,accepted,0,FALSE,FALSE,32,0,FALSE,0.954242509
FALSE,accepted,4,FALSE,TRUE,139,0,FALSE,1.230448921
FALSE,accepted,0,FALSE,TRUE,52,0,FALSE,1.73239376
FALSE,accepted,0,TRUE,FALSE,102,0,FALSE,0.84509804
FALSE,unreviewed,0,TRUE,TRUE,213,0,FALSE,0.77815125
FALSE,accepted,0,FALSE,FALSE,149,0,FALSE,2.477121255
FALSE,accepted,1,TRUE,FALSE,21,4,FALSE,0.903089987
FALSE,accepted,0,FALSE,TRUE,60,0,FALSE,1
FALSE,accepted,0,FALSE,FALSE,55,0,FALSE,0
FALSE,accepted,0,TRUE,FALSE,322,0,FALSE,2.225309282
FALSE,accepted,0,TRUE,FALSE,27,0,FALSE,2.008600172
FALSE,accepted,0,FALSE,TRUE,23,0,FALSE,0.301029996
FALSE,accepted,0,TRUE,FALSE,7,0,FALSE,1.204119983
FALSE,accepted,0,TRUE,FALSE,89,0,FALSE,0.84509804
FALSE,accepted,0,TRUE,FALSE,72,0,FALSE,0.602059991
FALSE,accepted,1,FALSE,TRUE,137,0,FALSE,1.991226076
FALSE,accepted,0,TRUE,TRUE,40,0,FALSE,0.77815125
FALSE,accepted,0,FALSE,FALSE,84,0,FALSE,0.903089987
FALSE,accepted,2,TRUE,FALSE,36,2,FALSE,1.838849091
FALSE,accepted,0,TRUE,TRUE,129,0,FALSE,2.748188027
FALSE,accepted,0,TRUE,FALSE,42,0,FALSE,1.322219295
FALSE,accepted,2,FALSE,FALSE,10,0,FALSE,1.785329835
FALSE,accepted,0,TRUE,FALSE,182,3,FALSE,0.477121255
FALSE,accepted,0,TRUE,FALSE,16,0,FALSE,0.77815125
FALSE,unreviewed,0,TRUE,FALSE,48,0,FALSE,0
FALSE,accepted,1,FALSE,FALSE,184,0,FALSE,1.86923172
TRUE,verified,42,TRUE,TRUE,174,2,TRUE,2.916453949
FALSE,accepted,0,FALSE,TRUE,79,0,FALSE,0.602059991
FALSE,accepted,4,FALSE,FALSE,281,0,FALSE,2.498310554
FALSE,accepted,0,FALSE,FALSE,13,0,FALSE,0.84509804
FALSE,accepted,0,TRUE,TRUE,44,0,FALSE,0.77815125
FALSE,accepted,0,FALSE,TRUE,53,0,FALSE,1.342422681
FALSE,accepted,0,TRUE,TRUE,51,7,FALSE,0.301029996
FALSE,accepted,1,TRUE,TRUE,26,0,FALSE,2.167317335
FALSE,accepted,0,FALSE,FALSE,50,0,FALSE,1.612783857
FALSE,accepted,0,TRUE,FALSE,16,3,FALSE,1.851258349
FALSE,accepted,1,FALSE,FALSE,6,0,FALSE,1.591064607
TRUE,accepted,0,FALSE,FALSE,67,26,FALSE,0
FALSE,accepted,0,FALSE,FALSE,84,0,FALSE,1.826074803
FALSE,accepted,0,FALSE,FALSE,51,0,FALSE,0.477121255
FALSE,accepted,0,FALSE,FALSE,22,0,FALSE,0.477121255
FALSE,accepted,0,TRUE,TRUE,16,3,FALSE,1.851258349
FALSE,unreviewed,1,FALSE,FALSE,106,0,FALSE,0.602059991
FALSE,unreviewed,0,FALSE,FALSE,107,0,FALSE,0.698970004
FALSE,unreviewed,0,FALSE,FALSE,39,0,FALSE,0
FALSE,unreviewed,0,FALSE,FALSE,46,0,FALSE,0
FALSE,accepted,0,TRUE,FALSE,151,0,FALSE,1.51851394
FALSE,unreviewed,0,FALSE,FALSE,225,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,209,0,FALSE,0.602059991
FALSE,accepted,0,FALSE,FALSE,64,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,41,0,FALSE,0.84509804
FALSE,unreviewed,0,TRUE,FALSE,47,0,FALSE,0
FALSE,accepted,0,FALSE,TRUE,26,0,FALSE,0.301029996
FALSE,accepted,1,FALSE,FALSE,81,0,FALSE,1.176091259
FALSE,accepted,5,FALSE,TRUE,65,0,FALSE,1.491361694
FALSE,accepted,1,FALSE,TRUE,167,0,FALSE,2.305351369
FALSE,unreviewed,0,FALSE,FALSE,80,0,FALSE,0
FALSE,accepted,0,TRUE,TRUE,54,0,FALSE,0.698970004
FALSE,accepted,1,TRUE,FALSE,61,0,FALSE,1
FALSE,accepted,0,FALSE,FALSE,6,0,FALSE,1.041392685
FALSE,accepted,0,FALSE,TRUE,27,1,FALSE,1.832508913
FALSE,accepted,0,TRUE,TRUE,6,0,FALSE,0.602059991
FALSE,accepted,0,FALSE,TRUE,25,0,FALSE,1.204119983
FALSE,accepted,0,TRUE,FALSE,42,6,FALSE,0.77815125
FALSE,unreviewed,0,FALSE,FALSE,71,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,108,2,FALSE,0.602059991
FALSE,accepted,1,TRUE,TRUE,122,0,FALSE,1.505149978
FALSE,accepted,0,FALSE,TRUE,20,3,FALSE,1.278753601
FALSE,accepted,0,FALSE,TRUE,7,0,FALSE,0.903089987
FALSE,unreviewed,0,FALSE,FALSE,29,0,FALSE,0
FALSE,accepted,0,FALSE,TRUE,39,1,FALSE,2.021189299
FALSE,accepted,0,FALSE,FALSE,48,1,FALSE,0.698970004
FALSE,accepted,0,FALSE,FALSE,34,0,FALSE,0
FALSE,accepted,1,FALSE,FALSE,56,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,100,0,FALSE,0.301029996
FALSE,accepted,2,TRUE,TRUE,99,0,FALSE,1.812913357
FALSE,unreviewed,0,FALSE,FALSE,42,0,FALSE,0
TRUE,verified,18,TRUE,TRUE,71,3,TRUE,2.712649702
FALSE,accepted,1,FALSE,FALSE,80,0,FALSE,1.255272505
FALSE,accepted,0,TRUE,TRUE,56,2,FALSE,1.875061263
FALSE,accepted,0,TRUE,FALSE,49,2,FALSE,2.336459734
FALSE,accepted,5,FALSE,FALSE,76,0,FALSE,1.681241237
FALSE,accepted,0,TRUE,TRUE,41,0,FALSE,1.568201724
FALSE,accepted,0,FALSE,TRUE,47,0,FALSE,0.698970004
FALSE,accepted,1,FALSE,FALSE,69,0,FALSE,1.322219295
FALSE,unreviewed,0,FALSE,FALSE,26,0,FALSE,0
FALSE,accepted,1,FALSE,TRUE,83,0,FALSE,0.903089987
FALSE,accepted,1,FALSE,FALSE,39,0,FALSE,0
FALSE,unreviewed,0,FALSE,FALSE,37,0,FALSE,0
TRUE,verified,5,TRUE,TRUE,59,3,TRUE,2.586587305
FALSE,accepted,0,TRUE,FALSE,59,0,FALSE,0.698970004
FALSE,unreviewed,1,TRUE,FALSE,39,0,FALSE,0
FALSE,accepted,1,FALSE,TRUE,41,0,FALSE,1
FALSE,accepted,4,TRUE,TRUE,70,0,FALSE,1.977723605
FALSE,accepted,0,TRUE,TRUE,75,2,FALSE,1.255272505
FALSE,accepted,0,FALSE,TRUE,51,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,137,0,FALSE,1.255272505
FALSE,accepted,0,FALSE,TRUE,26,0,FALSE,0.903089987
FALSE,accepted,0,FALSE,FALSE,98,0,FALSE,0.84509804
FALSE,accepted,1,TRUE,TRUE,17,3,FALSE,1.278753601
FALSE,accepted,7,TRUE,TRUE,85,0,FALSE,1.892094603
FALSE,accepted,1,FALSE,TRUE,13,0,FALSE,1.041392685
FALSE,unreviewed,0,FALSE,FALSE,38,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,160,0,FALSE,1.176091259
FALSE,accepted,0,FALSE,TRUE,48,0,FALSE,1.041392685
FALSE,accepted,0,FALSE,FALSE,48,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,126,0,FALSE,0.301029996
FALSE,accepted,1,FALSE,FALSE,38,0,FALSE,1.556302501
TRUE,verified,3,TRUE,FALSE,99,7,TRUE,2.404833717
FALSE,accepted,0,FALSE,FALSE,70,0,FALSE,1.230448921
FALSE,accepted,0,FALSE,TRUE,91,0,FALSE,0.301029996
FALSE,accepted,0,TRUE,TRUE,36,4,FALSE,1.653212514
FALSE,accepted,0,FALSE,FALSE,68,0,FALSE,1.633468456
FALSE,accepted,0,TRUE,TRUE,34,0,FALSE,1.079181246
FALSE,accepted,3,FALSE,FALSE,96,0,FALSE,0.698970004
FALSE,unreviewed,0,FALSE,FALSE,134,0,FALSE,0
FALSE,accepted,2,FALSE,TRUE,51,0,FALSE,0
FALSE,unreviewed,4,TRUE,TRUE,123,0,FALSE,0.602059991
FALSE,accepted,0,FALSE,FALSE,97,0,FALSE,1.255272505
TRUE,verified,0,TRUE,FALSE,45,4,TRUE,2.053078443
FALSE,accepted,1,FALSE,TRUE,42,0,FALSE,0
TRUE,accepted,1,TRUE,FALSE,34,12,FALSE,0
FALSE,accepted,0,FALSE,TRUE,62,0,FALSE,0.77815125
FALSE,accepted,0,FALSE,FALSE,66,0,FALSE,0
FALSE,accepted,1,FALSE,FALSE,59,0,FALSE,0.301029996
FALSE,accepted,1,TRUE,TRUE,62,0,FALSE,1.698970004
TRUE,verified,41,TRUE,TRUE,108,4,TRUE,3.075181855
FALSE,unreviewed,0,FALSE,FALSE,60,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,55,0,FALSE,0.477121255
FALSE,accepted,1,TRUE,FALSE,129,1,FALSE,1.707570176
FALSE,accepted,1,FALSE,TRUE,109,0,FALSE,1
FALSE,accepted,0,TRUE,FALSE,28,0,FALSE,0.84509804
FALSE,accepted,0,FALSE,TRUE,17,0,FALSE,1.361727836
FALSE,accepted,0,TRUE,FALSE,83,0,FALSE,1
FALSE,accepted,5,TRUE,TRUE,231,0,FALSE,2.049218023
FALSE,accepted,0,TRUE,FALSE,198,0,FALSE,1.716003344
FALSE,accepted,0,FALSE,TRUE,90,0,FALSE,0.301029996
FALSE,accepted,1,TRUE,TRUE,44,0,FALSE,2
FALSE,accepted,0,FALSE,FALSE,104,0,FALSE,1.431363764
FALSE,accepted,0,FALSE,FALSE,69,0,FALSE,0.602059991
FALSE,accepted,1,FALSE,FALSE,18,0,FALSE,1.041392685
FALSE,accepted,0,FALSE,TRUE,37,0,FALSE,0
FALSE,accepted,0,TRUE,FALSE,26,0,FALSE,0.477121255
TRUE,verified,68,TRUE,TRUE,27,3,TRUE,3.115610512
FALSE,accepted,0,FALSE,FALSE,40,0,FALSE,0.301029996
FALSE,accepted,1,FALSE,TRUE,133,0,FALSE,1.653212514
FALSE,accepted,0,FALSE,TRUE,104,0,FALSE,0
FALSE,unreviewed,0,FALSE,FALSE,23,0,FALSE,0
FALSE,accepted,0,FALSE,TRUE,41,0,FALSE,1
FALSE,accepted,1,FALSE,TRUE,28,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,39,0,FALSE,0.602059991
FALSE,accepted,3,TRUE,TRUE,61,0,FALSE,1.531478917
FALSE,accepted,1,FALSE,FALSE,128,0,FALSE,1.361727836
FALSE,accepted,1,FALSE,TRUE,44,0,FALSE,1.380211242
FALSE,accepted,0,TRUE,FALSE,123,0,FALSE,1.612783857
TRUE,verified,8,TRUE,FALSE,55,3,TRUE,2.428134794
FALSE,accepted,0,TRUE,FALSE,42,0,FALSE,0.477121255
FALSE,accepted,3,TRUE,TRUE,241,0,FALSE,1.986771734
FALSE,accepted,5,FALSE,FALSE,43,0,FALSE,0.698970004
FALSE,accepted,1,TRUE,FALSE,45,1,FALSE,0
FALSE,accepted,0,TRUE,FALSE,57,0,FALSE,0.477121255
FALSE,accepted,0,FALSE,TRUE,119,0,FALSE,1.602059991
FALSE,accepted,0,TRUE,FALSE,13,0,FALSE,0.301029996
FALSE,accepted,1,TRUE,TRUE,61,0,FALSE,1.698970004
FALSE,accepted,0,TRUE,TRUE,39,0,FALSE,1.176091259
FALSE,unreviewed,0,FALSE,FALSE,88,0,FALSE,0
FALSE,accepted,1,FALSE,FALSE,24,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,50,0,FALSE,1.230448921
FALSE,accepted,5,FALSE,TRUE,23,1,FALSE,1.653212514
FALSE,accepted,0,FALSE,TRUE,60,0,FALSE,1.176091259
FALSE,accepted,0,TRUE,TRUE,96,0,FALSE,1.301029996
FALSE,accepted,1,TRUE,FALSE,58,4,FALSE,0.954242509
FALSE,accepted,0,FALSE,FALSE,50,0,FALSE,0.698970004
FALSE,unreviewed,0,TRUE,FALSE,163,0,FALSE,0.84509804
FALSE,accepted,0,FALSE,FALSE,42,0,FALSE,0.477121255
FALSE,accepted,0,FALSE,FALSE,98,0,FALSE,0
FALSE,accepted,0,TRUE,FALSE,51,0,FALSE,0.903089987
FALSE,unreviewed,0,FALSE,FALSE,32,0,FALSE,0
FALSE,accepted,0,TRUE,FALSE,660,0,FALSE,0.903089987
FALSE,unreviewed,2,FALSE,FALSE,52,0,FALSE,0
FALSE,accepted,0,FALSE,TRUE,10,0,FALSE,0.954242509
FALSE,accepted,1,FALSE,TRUE,12,1,FALSE,1.278753601
FALSE,accepted,0,FALSE,FALSE,67,0,FALSE,1.041392685
FALSE,unreviewed,0,FALSE,FALSE,5,0,FALSE,0.301029996
FALSE,accepted,1,TRUE,TRUE,134,0,FALSE,0.698970004
FALSE,accepted,1,FALSE,FALSE,126,0,FALSE,1.602059991
FALSE,accepted,1,FALSE,TRUE,24,0,FALSE,1
FALSE,accepted,0,FALSE,FALSE,54,0,FALSE,1
FALSE,accepted,0,TRUE,FALSE,15,3,FALSE,1.322219295
FALSE,accepted,0,FALSE,FALSE,68,0,FALSE,1.176091259
FALSE,accepted,0,TRUE,FALSE,63,2,FALSE,1.079181246
FALSE,unreviewed,0,FALSE,FALSE,80,0,FALSE,0
FALSE,accepted,0,TRUE,TRUE,19,4,FALSE,1.949390007
FALSE,accepted,0,FALSE,FALSE,42,0,FALSE,0.698970004
FALSE,accepted,1,FALSE,TRUE,44,0,FALSE,0.84509804
FALSE,accepted,1,FALSE,FALSE,28,0,FALSE,0.301029996
FALSE,accepted,0,FALSE,FALSE,167,0,FALSE,0.301029996
FALSE,accepted,0,TRUE,FALSE,11,0,FALSE,1.462397998
FALSE,accepted,0,FALSE,FALSE,33,0,FALSE,0
FALSE,unreviewed,0,FALSE,FALSE,43,0,FALSE,0
FALSE,accepted,10,TRUE,TRUE,66,0,FALSE,2.376576957
FALSE,unreviewed,0,FALSE,FALSE,59,0,FALSE,0.301029996
TRUE,verified,32,TRUE,TRUE,30,3,TRUE,2.949877704
FALSE,accepted,0,TRUE,TRUE,38,0,FALSE,0.477121255
FALSE,unreviewed,0,FALSE,FALSE,17,0,FALSE,0.301029996
FALSE,accepted,0,TRUE,TRUE,117,0,FALSE,2.029383778
FALSE,accepted,0,TRUE,FALSE,21,1,FALSE,1.826074803
FALSE,accepted,0,FALSE,FALSE,24,26,FALSE,1.491361694
FALSE,accepted,1,TRUE,TRUE,34,0,FALSE,1.380211242
FALSE,accepted,1,FALSE,FALSE,149,0,FALSE,2.474216264