Annotation_Is_Verified,Classification,Comment_Count,Featured_Video,Is_Verified,Length_Referent_Text,Number_Verified_Annotations,Pinned,Total_Votes
FALSE,accepted,0,FALSE,FALSE,38,0,FALSE,10
FALSE,accepted,0,TRUE,TRUE,38,0,FALSE,30
FALSE,accepted,1,TRUE,FALSE,64,0,FALSE,13
FALSE,accepted,0,FALSE,FALSE,50,2,FALSE,4
FALSE,accepted,0,TRUE,TRUE,18,0,FALSE,20
FALSE,accepted,0,TRUE,TRUE,6,0,FALSE,15
FALSE,accepted,0,TRUE,FALSE,5,0,FALSE,0
FALSE,accepted,0,TRUE,TRUE,33,0,FALSE,4
TRUE,verified,0,TRUE,TRUE,17,3,TRUE,128
FALSE,accepted,2,FALSE,FALSE,14,0,FALSE,16
FALSE,accepted,0,FALSE,FALSE,54,1,FALSE,16
FALSE,accepted,0,TRUE,FALSE,108,0,FALSE,48
FALSE,accepted,0,TRUE,FALSE,27,0,FALSE,6
FALSE,unreviewed,0,FALSE,FALSE,37,0,FALSE,1
FALSE,accepted,0,FALSE,FALSE,52,0,FALSE,7
FALSE,accepted,0,TRUE,FALSE,19,0,FALSE,56
FALSE,unreviewed,0,FALSE,FALSE,68,0,FALSE,2
FALSE,unreviewed,0,FALSE,FALSE,30,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,7,1,FALSE,11
FALSE,accepted,0,TRUE,TRUE,21,0,FALSE,12
FALSE,accepted,0,FALSE,FALSE,43,0,FALSE,0
FALSE,accepted,0,TRUE,FALSE,9,12,FALSE,3
FALSE,accepted,0,FALSE,FALSE,34,0,FALSE,4
TRUE,verified,2,TRUE,FALSE,106,2,TRUE,183
FALSE,accepted,2,FALSE,TRUE,27,0,FALSE,34
FALSE,accepted,0,TRUE,TRUE,12,0,FALSE,23
FALSE,unreviewed,0,FALSE,FALSE,28,0,FALSE,0
FALSE,unreviewed,1,FALSE,FALSE,85,0,FALSE,1
FALSE,accepted,3,TRUE,TRUE,120,0,FALSE,52
FALSE,accepted,0,TRUE,FALSE,34,0,FALSE,42
FALSE,accepted,0,FALSE,TRUE,189,1,FALSE,64
FALSE,accepted,0,TRUE,FALSE,40,0,FALSE,16
FALSE,accepted,5,TRUE,TRUE,261,0,FALSE,232
TRUE,verified,11,FALSE,FALSE,35,2,TRUE,443
FALSE,accepted,0,FALSE,FALSE,125,0,FALSE,8
FALSE,accepted,0,FALSE,FALSE,66,0,FALSE,41
FALSE,accepted,0,FALSE,FALSE,80,0,FALSE,4
FALSE,accepted,2,FALSE,FALSE,175,0,FALSE,59
FALSE,accepted,0,TRUE,FALSE,9,0,FALSE,7
FALSE,accepted,0,TRUE,TRUE,158,0,FALSE,82
FALSE,unreviewed,0,FALSE,FALSE,149,0,FALSE,0
FALSE,accepted,1,FALSE,TRUE,36,0,FALSE,1
FALSE,accepted,0,FALSE,FALSE,39,0,FALSE,1
FALSE,accepted,0,TRUE,TRUE,53,0,FALSE,4
FALSE,accepted,0,TRUE,FALSE,82,0,FALSE,9
FALSE,accepted,0,FALSE,FALSE,54,0,FALSE,0
FALSE,accepted,0,TRUE,TRUE,36,0,FALSE,13
FALSE,accepted,3,TRUE,TRUE,201,0,FALSE,68
FALSE,unreviewed,0,FALSE,FALSE,56,0,FALSE,1
FALSE,accepted,0,TRUE,TRUE,74,0,FALSE,30
FALSE,accepted,1,FALSE,FALSE,97,0,FALSE,6
FALSE,accepted,0,FALSE,FALSE,36,0,FALSE,4
FALSE,accepted,0,TRUE,TRUE,32,1,FALSE,53
FALSE,accepted,0,TRUE,TRUE,38,3,FALSE,29
TRUE,verified,40,TRUE,TRUE,156,1,TRUE,744
FALSE,accepted,3,FALSE,FALSE,33,0,FALSE,6
FALSE,accepted,0,FALSE,FALSE,43,0,FALSE,7
FALSE,unreviewed,0,FALSE,FALSE,31,0,FALSE,2
FALSE,unreviewed,0,FALSE,TRUE,25,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,51,0,FALSE,1
FALSE,accepted,0,FALSE,FALSE,83,0,FALSE,2
FALSE,verified,7,TRUE,TRUE,156,1,FALSE,133
FALSE,accepted,1,FALSE,FALSE,32,0,FALSE,2
FALSE,accepted,1,FALSE,FALSE,88,0,FALSE,24
FALSE,accepted,0,TRUE,TRUE,38,2,FALSE,27
FALSE,accepted,0,FALSE,TRUE,39,0,FALSE,8
FALSE,accepted,0,TRUE,TRUE,79,0,FALSE,40
FALSE,accepted,1,TRUE,FALSE,93,0,FALSE,108
FALSE,accepted,1,FALSE,FALSE,58,0,FALSE,0
FALSE,accepted,1,FALSE,FALSE,71,0,FALSE,38
FALSE,unreviewed,0,FALSE,FALSE,91,0,FALSE,0
FALSE,unreviewed,0,FALSE,FALSE,41,0,FALSE,0
FALSE,accepted,0,TRUE,FALSE,12,3,FALSE,4
FALSE,accepted,0,TRUE,TRUE,82,1,FALSE,41
FALSE,accepted,0,FALSE,FALSE,47,0,FALSE,13
FALSE,accepted,1,TRUE,TRUE,87,0,FALSE,71
FALSE,accepted,0,FALSE,TRUE,45,0,FALSE,37
FALSE,accepted,1,FALSE,TRUE,49,0,FALSE,14
FALSE,accepted,1,TRUE,TRUE,31,2,FALSE,69
FALSE,accepted,0,FALSE,FALSE,43,0,FALSE,77
FALSE,accepted,0,FALSE,FALSE,111,0,FALSE,1
FALSE,accepted,1,FALSE,FALSE,283,0,FALSE,44
FALSE,accepted,0,FALSE,TRUE,41,0,FALSE,40
TRUE,verified,22,TRUE,FALSE,48,6,TRUE,571
FALSE,unreviewed,0,TRUE,FALSE,80,0,FALSE,1
FALSE,unreviewed,0,FALSE,FALSE,142,0,FALSE,5
FALSE,accepted,1,FALSE,FALSE,103,0,FALSE,4
FALSE,unreviewed,0,FALSE,FALSE,4,0,FALSE,4
FALSE,accepted,0,FALSE,FALSE,47,0,FALSE,10
FALSE,accepted,0,FALSE,FALSE,9,0,FALSE,4
FALSE,accepted,0,FALSE,FALSE,37,0,FALSE,29
FALSE,accepted,0,FALSE,FALSE,28,0,FALSE,1
FALSE,unreviewed,0,FALSE,FALSE,67,0,FALSE,3
FALSE,accepted,1,TRUE,TRUE,50,3,FALSE,43
FALSE,unreviewed,0,FALSE,FALSE,46,0,FALSE,0
TRUE,verified,0,FALSE,FALSE,103,2,TRUE,146
TRUE,verified,1,TRUE,FALSE,19,4,TRUE,130
FALSE,accepted,0,TRUE,TRUE,39,0,FALSE,17
FALSE,accepted,0,TRUE,FALSE,17,0,FALSE,24
TRUE,verified,1,FALSE,FALSE,107,1,TRUE,209
FALSE,accepted,0,FALSE,FALSE,261,0,FALSE,395
FALSE,accepted,0,TRUE,TRUE,54,3,FALSE,5
FALSE,accepted,1,FALSE,TRUE,7,4,FALSE,31
FALSE,accepted,0,FALSE,FALSE,1045,0,FALSE,26
FALSE,unreviewed,0,FALSE,FALSE,71,0,FALSE,4
FALSE,accepted,2,FALSE,FALSE,94,0,FALSE,24
FALSE,unreviewed,0,FALSE,FALSE,14,0,FALSE,0
FALSE,accepted,1,FALSE,FALSE,32,0,FALSE,111
TRUE,verified,2,FALSE,TRUE,98,2,TRUE,262
FALSE,accepted,0,FALSE,TRUE,10,0,FALSE,3
FALSE,unreviewed,0,FALSE,FALSE,55,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,30,0,FALSE,0
FALSE,accepted,1,FALSE,TRUE,134,0,FALSE,126
FALSE,accepted,0,FALSE,FALSE,102,0,FALSE,71
FALSE,accepted,0,TRUE,TRUE,668,0,FALSE,876
FALSE,accepted,0,TRUE,FALSE,57,0,FALSE,6
FALSE,accepted,0,FALSE,FALSE,74,0,FALSE,1
FALSE,unreviewed,0,FALSE,FALSE,36,0,FALSE,1
FALSE,accepted,1,TRUE,FALSE,20,1,FALSE,31
FALSE,unreviewed,0,FALSE,TRUE,117,0,FALSE,15
TRUE,accepted,0,TRUE,FALSE,59,1,FALSE,-3
FALSE,accepted,0,FALSE,FALSE,155,0,FALSE,3
FALSE,accepted,0,FALSE,FALSE,50,0,FALSE,15
FALSE,accepted,0,TRUE,FALSE,62,0,FALSE,2
FALSE,accepted,0,TRUE,FALSE,60,0,FALSE,1
FALSE,unreviewed,0,FALSE,FALSE,45,0,FALSE,2
FALSE,accepted,0,FALSE,TRUE,42,0,FALSE,1
FALSE,accepted,0,TRUE,TRUE,63,0,FALSE,7
FALSE,unreviewed,0,TRUE,FALSE,34,0,FALSE,1
FALSE,accepted,1,FALSE,FALSE,45,0,FALSE,0
FALSE,accepted,0,TRUE,FALSE,94,0,FALSE,7
TRUE,verified,26,TRUE,TRUE,146,2,TRUE,1034
FALSE,accepted,2,TRUE,TRUE,29,0,FALSE,11
FALSE,accepted,0,FALSE,FALSE,7,0,FALSE,6
FALSE,accepted,1,FALSE,FALSE,163,0,FALSE,10
FALSE,accepted,0,FALSE,FALSE,26,2,FALSE,2
FALSE,accepted,1,TRUE,TRUE,33,1,FALSE,51
TRUE,verified,4,FALSE,FALSE,23,1,TRUE,150
FALSE,accepted,0,TRUE,FALSE,45,0,FALSE,0
FALSE,accepted,1,TRUE,TRUE,66,0,FALSE,78
FALSE,accepted,2,TRUE,TRUE,103,0,FALSE,19
FALSE,accepted,0,TRUE,FALSE,52,2,FALSE,34
FALSE,accepted,0,TRUE,FALSE,95,0,FALSE,124
FALSE,unreviewed,0,FALSE,FALSE,47,1,FALSE,0
FALSE,accepted,0,FALSE,FALSE,42,0,FALSE,18
FALSE,accepted,0,FALSE,FALSE,22,0,FALSE,50
FALSE,accepted,2,TRUE,FALSE,40,0,FALSE,9
FALSE,unreviewed,0,TRUE,FALSE,35,4,FALSE,3
FALSE,accepted,0,TRUE,TRUE,76,0,FALSE,65
FALSE,unreviewed,0,FALSE,FALSE,52,0,FALSE,2
FALSE,unreviewed,0,FALSE,FALSE,105,0,FALSE,1
FALSE,accepted,1,TRUE,TRUE,83,0,FALSE,13
FALSE,accepted,1,FALSE,FALSE,39,0,FALSE,2
FALSE,unreviewed,0,FALSE,FALSE,17,0,FALSE,1
FALSE,unreviewed,1,FALSE,FALSE,72,0,FALSE,5
FALSE,accepted,0,FALSE,FALSE,48,0,FALSE,0
TRUE,verified,9,FALSE,FALSE,22,2,TRUE,443
FALSE,accepted,0,TRUE,FALSE,24,3,FALSE,34
FALSE,accepted,2,TRUE,TRUE,54,0,FALSE,14
FALSE,accepted,0,FALSE,FALSE,192,0,FALSE,12
FALSE,unreviewed,1,FALSE,FALSE,44,0,FALSE,1
FALSE,accepted,0,FALSE,TRUE,44,0,FALSE,1
FALSE,accepted,0,FALSE,FALSE,18,0,FALSE,25
FALSE,accepted,2,FALSE,FALSE,91,0,FALSE,8
TRUE,verified,2,TRUE,FALSE,120,3,TRUE,170
FALSE,accepted,0,FALSE,FALSE,303,0,FALSE,6
FALSE,accepted,0,FALSE,FALSE,21,1,FALSE,4
TRUE,verified,2,TRUE,TRUE,175,3,TRUE,210
FALSE,accepted,1,FALSE,FALSE,93,0,FALSE,3
FALSE,accepted,0,TRUE,FALSE,85,0,FALSE,63
FALSE,accepted,0,FALSE,FALSE,13,0,FALSE,9
FALSE,accepted,0,FALSE,TRUE,72,0,FALSE,4
FALSE,accepted,1,FALSE,FALSE,6,0,FALSE,1
FALSE,accepted,0,FALSE,TRUE,41,0,FALSE,38
FALSE,accepted,0,FALSE,FALSE,25,0,FALSE,28
FALSE,unreviewed,0,FALSE,FALSE,147,0,FALSE,3
FALSE,accepted,0,TRUE,TRUE,122,0,FALSE,380
FALSE,accepted,0,FALSE,FALSE,44,0,FALSE,2
FALSE,accepted,0,FALSE,FALSE,51,0,FALSE,1
FALSE,accepted,1,FALSE,FALSE,125,0,FALSE,2
FALSE,accepted,1,TRUE,FALSE,23,0,FALSE,60
TRUE,accepted,0,TRUE,FALSE,110,12,FALSE,5
FALSE,accepted,1,FALSE,TRUE,64,0,FALSE,71
FALSE,accepted,1,TRUE,FALSE,31,2,FALSE,92
FALSE,accepted,0,FALSE,FALSE,22,0,FALSE,6
FALSE,accepted,0,TRUE,TRUE,25,0,FALSE,19
FALSE,accepted,0,TRUE,TRUE,67,4,FALSE,27
TRUE,verified,3,TRUE,TRUE,11,4,TRUE,44
FALSE,accepted,0,TRUE,FALSE,113,1,FALSE,15
FALSE,accepted,6,TRUE,FALSE,25,0,FALSE,131
FALSE,unreviewed,0,FALSE,FALSE,73,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,99,0,FALSE,4
FALSE,accepted,1,FALSE,TRUE,25,1,FALSE,88
FALSE,accepted,1,FALSE,FALSE,9,0,FALSE,19
FALSE,accepted,0,FALSE,TRUE,21,1,FALSE,44
FALSE,accepted,0,FALSE,FALSE,74,0,FALSE,37
FALSE,unreviewed,0,FALSE,FALSE,25,0,FALSE,0
TRUE,verified,19,TRUE,TRUE,25,2,TRUE,1097
FALSE,accepted,0,FALSE,TRUE,40,0,FALSE,4
FALSE,accepted,0,FALSE,FALSE,435,0,FALSE,51
FALSE,accepted,0,TRUE,FALSE,58,7,FALSE,5
FALSE,accepted,6,FALSE,FALSE,119,1,FALSE,52
FALSE,accepted,0,TRUE,FALSE,62,0,FALSE,28
FALSE,accepted,0,FALSE,TRUE,39,0,FALSE,132
FALSE,unreviewed,0,FALSE,FALSE,74,0,FALSE,2
FALSE,accepted,0,FALSE,FALSE,26,2,FALSE,21
FALSE,accepted,0,FALSE,TRUE,25,0,FALSE,1
FALSE,accepted,0,FALSE,FALSE,5,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,8,0,FALSE,14
FALSE,accepted,0,FALSE,TRUE,51,0,FALSE,32
FALSE,accepted,0,TRUE,TRUE,8,3,FALSE,26
FALSE,accepted,0,FALSE,FALSE,24,0,FALSE,3
FALSE,accepted,1,FALSE,TRUE,88,0,FALSE,-4
FALSE,accepted,1,FALSE,TRUE,41,3,FALSE,6
FALSE,accepted,0,FALSE,FALSE,35,0,FALSE,8
FALSE,unreviewed,0,FALSE,FALSE,26,0,FALSE,0
FALSE,unreviewed,2,FALSE,TRUE,56,0,FALSE,10
FALSE,accepted,0,TRUE,FALSE,33,0,FALSE,4
TRUE,accepted,2,TRUE,FALSE,170,12,FALSE,31
FALSE,accepted,0,TRUE,TRUE,126,0,FALSE,15
TRUE,verified,26,TRUE,TRUE,32,4,TRUE,369
FALSE,accepted,3,TRUE,TRUE,22,0,FALSE,9
FALSE,accepted,0,FALSE,FALSE,48,0,FALSE,3
FALSE,accepted,1,FALSE,FALSE,34,0,FALSE,3
TRUE,verified,1,TRUE,FALSE,19,4,TRUE,130
FALSE,accepted,0,FALSE,FALSE,25,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,31,0,FALSE,3
FALSE,unreviewed,0,FALSE,FALSE,59,0,FALSE,0
FALSE,accepted,2,TRUE,TRUE,113,3,FALSE,33
FALSE,accepted,1,FALSE,TRUE,40,0,FALSE,2
FALSE,accepted,0,TRUE,TRUE,24,0,FALSE,63
FALSE,accepted,0,FALSE,FALSE,45,1,FALSE,0
FALSE,accepted,2,TRUE,FALSE,35,0,FALSE,5
FALSE,accepted,3,FALSE,FALSE,42,0,FALSE,17
FALSE,accepted,8,FALSE,FALSE,72,0,FALSE,48
FALSE,unreviewed,0,FALSE,FALSE,16,0,FALSE,1
FALSE,accepted,0,TRUE,FALSE,17,0,FALSE,5
FALSE,accepted,0,FALSE,FALSE,49,0,FALSE,682
FALSE,accepted,1,TRUE,FALSE,64,1,FALSE,174
FALSE,unreviewed,0,FALSE,FALSE,34,0,FALSE,0
FALSE,unreviewed,0,FALSE,FALSE,19,0,FALSE,0
FALSE,accepted,0,TRUE,TRUE,68,0,FALSE,53
FALSE,accepted,1,FALSE,TRUE,65,0,FALSE,50
TRUE,verified,58,TRUE,TRUE,107,4,TRUE,1314
FALSE,accepted,0,FALSE,FALSE,9,0,FALSE,87
FALSE,accepted,0,FALSE,FALSE,45,0,FALSE,2
FALSE,accepted,2,FALSE,TRUE,29,2,FALSE,40
FALSE,accepted,0,FALSE,FALSE,204,0,FALSE,17
FALSE,unreviewed,1,FALSE,FALSE,90,0,FALSE,3
FALSE,accepted,0,TRUE,FALSE,30,1,FALSE,43
FALSE,accepted,1,TRUE,TRUE,25,0,FALSE,89
TRUE,verified,0,FALSE,FALSE,107,3,TRUE,657
TRUE,verified,0,TRUE,FALSE,45,4,TRUE,113
FALSE,accepted,1,TRUE,FALSE,46,0,FALSE,36
FALSE,accepted,0,TRUE,TRUE,31,0,FALSE,3
FALSE,accepted,0,TRUE,TRUE,36,2,FALSE,58
FALSE,accepted,0,TRUE,FALSE,38,3,FALSE,29
FALSE,unreviewed,0,TRUE,FALSE,23,0,FALSE,0
FALSE,unreviewed,0,FALSE,FALSE,44,0,FALSE,1
FALSE,accepted,0,TRUE,FALSE,49,0,FALSE,4
FALSE,accepted,2,FALSE,TRUE,23,0,FALSE,37
FALSE,accepted,0,TRUE,TRUE,59,0,FALSE,88
FALSE,accepted,0,FALSE,FALSE,156,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,54,0,FALSE,2
FALSE,accepted,1,FALSE,TRUE,96,0,FALSE,52
FALSE,accepted,0,FALSE,FALSE,146,0,FALSE,95
FALSE,unreviewed,0,FALSE,FALSE,40,0,FALSE,0
FALSE,accepted,0,FALSE,TRUE,36,0,FALSE,1
TRUE,accepted,0,FALSE,FALSE,79,26,FALSE,1
FALSE,accepted,0,TRUE,TRUE,38,0,FALSE,55
FALSE,accepted,0,TRUE,TRUE,54,0,FALSE,172
FALSE,accepted,0,TRUE,TRUE,78,4,FALSE,18
FALSE,accepted,0,FALSE,FALSE,74,2,FALSE,97
FALSE,accepted,0,TRUE,TRUE,48,1,FALSE,13
FALSE,accepted,0,TRUE,TRUE,69,0,FALSE,4
TRUE,verified,155,TRUE,TRUE,81,3,TRUE,1738
FALSE,accepted,0,TRUE,FALSE,25,3,FALSE,27
FALSE,accepted,4,FALSE,FALSE,129,0,FALSE,57
FALSE,accepted,0,TRUE,FALSE,50,0,FALSE,18
FALSE,accepted,0,FALSE,TRUE,24,0,FALSE,6
FALSE,accepted,6,TRUE,FALSE,7,2,FALSE,83
FALSE,accepted,1,FALSE,FALSE,62,0,FALSE,1
FALSE,unreviewed,0,FALSE,FALSE,47,0,FALSE,2
FALSE,accepted,0,FALSE,FALSE,70,0,FALSE,5
FALSE,accepted,3,FALSE,FALSE,91,0,FALSE,2
FALSE,unreviewed,0,FALSE,FALSE,84,0,FALSE,3
FALSE,accepted,0,TRUE,TRUE,39,3,FALSE,32
FALSE,accepted,1,FALSE,FALSE,88,1,FALSE,19
FALSE,unreviewed,0,FALSE,FALSE,68,0,FALSE,2
FALSE,accepted,0,TRUE,TRUE,83,1,FALSE,33
FALSE,unreviewed,0,FALSE,FALSE,178,0,FALSE,1
FALSE,accepted,0,FALSE,TRUE,117,0,FALSE,48
FALSE,accepted,0,TRUE,TRUE,91,0,FALSE,266
TRUE,accepted,0,TRUE,TRUE,40,6,FALSE,4
TRUE,accepted,0,TRUE,FALSE,50,12,FALSE,22
FALSE,accepted,0,TRUE,TRUE,75,4,FALSE,22
FALSE,accepted,0,TRUE,TRUE,87,0,FALSE,17
FALSE,accepted,2,FALSE,TRUE,207,0,FALSE,28
FALSE,accepted,0,TRUE,FALSE,52,0,FALSE,61
FALSE,accepted,0,FALSE,FALSE,112,0,FALSE,2
FALSE,accepted,0,FALSE,FALSE,107,0,FALSE,6
FALSE,accepted,2,TRUE,TRUE,161,0,FALSE,67
FALSE,accepted,0,TRUE,FALSE,66,0,FALSE,0
FALSE,unreviewed,0,TRUE,FALSE,33,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,54,2,FALSE,3
FALSE,unreviewed,0,FALSE,FALSE,139,0,FALSE,2
FALSE,accepted,4,TRUE,TRUE,43,4,FALSE,30
FALSE,accepted,1,TRUE,TRUE,164,2,FALSE,25
FALSE,accepted,0,TRUE,TRUE,17,0,FALSE,27
FALSE,accepted,0,TRUE,TRUE,169,7,FALSE,12
FALSE,accepted,0,FALSE,FALSE,53,0,FALSE,4
FALSE,accepted,3,FALSE,FALSE,119,0,FALSE,475
FALSE,unreviewed,0,FALSE,FALSE,44,0,FALSE,0
TRUE,accepted,0,TRUE,TRUE,142,6,FALSE,-3
FALSE,unreviewed,0,FALSE,FALSE,41,0,FALSE,1
FALSE,accepted,0,TRUE,TRUE,62,0,FALSE,11
FALSE,accepted,0,FALSE,TRUE,156,0,FALSE,117
FALSE,accepted,0,FALSE,FALSE,148,2,FALSE,29
FALSE,unreviewed,0,FALSE,TRUE,52,0,FALSE,3
FALSE,accepted,1,FALSE,FALSE,176,0,FALSE,30
FALSE,accepted,0,FALSE,FALSE,11,0,FALSE,4
TRUE,verified,42,TRUE,TRUE,118,3,TRUE,1793
FALSE,unreviewed,0,FALSE,FALSE,40,0,FALSE,0
FALSE,accepted,2,FALSE,TRUE,53,1,FALSE,18
FALSE,unreviewed,1,TRUE,FALSE,53,0,FALSE,8
FALSE,accepted,2,TRUE,FALSE,42,0,FALSE,15
FALSE,accepted,0,TRUE,TRUE,49,3,FALSE,23
FALSE,unreviewed,0,FALSE,FALSE,107,0,FALSE,0
FALSE,accepted,3,TRUE,TRUE,43,0,FALSE,84
FALSE,accepted,0,FALSE,FALSE,20,0,FALSE,1
FALSE,accepted,0,FALSE,TRUE,44,3,FALSE,4
FALSE,accepted,0,FALSE,FALSE,20,2,FALSE,97
FALSE,accepted,2,TRUE,FALSE,18,0,FALSE,38
FALSE,accepted,1,FALSE,FALSE,196,0,FALSE,68
FALSE,accepted,0,FALSE,FALSE,48,0,FALSE,74
FALSE,accepted,1,FALSE,FALSE,70,0,FALSE,43
FALSE,accepted,0,FALSE,TRUE,55,0,FALSE,51
FALSE,accepted,0,FALSE,TRUE,8,2,FALSE,36
FALSE,unreviewed,0,FALSE,FALSE,79,0,FALSE,0
FALSE,accepted,1,TRUE,TRUE,36,0,FALSE,107
FALSE,accepted,4,FALSE,FALSE,34,0,FALSE,-10
FALSE,unreviewed,0,FALSE,FALSE,36,0,FALSE,0
FALSE,accepted,2,FALSE,FALSE,289,0,FALSE,59
FALSE,unreviewed,0,FALSE,FALSE,68,0,FALSE,1
FALSE,accepted,0,FALSE,FALSE,51,0,FALSE,18
FALSE,accepted,0,FALSE,FALSE,35,0,FALSE,2
FALSE,accepted,1,FALSE,TRUE,92,1,FALSE,119
FALSE,accepted,3,FALSE,TRUE,109,2,FALSE,15
FALSE,unreviewed,1,FALSE,FALSE,4,0,FALSE,0
FALSE,accepted,1,FALSE,FALSE,108,0,FALSE,6
FALSE,unreviewed,1,TRUE,TRUE,65,0,FALSE,7
FALSE,accepted,2,FALSE,FALSE,68,0,FALSE,7
FALSE,accepted,0,FALSE,TRUE,17,0,FALSE,2
FALSE,unreviewed,0,FALSE,FALSE,28,0,FALSE,0
FALSE,accepted,11,FALSE,TRUE,31,0,FALSE,34
FALSE,accepted,0,FALSE,FALSE,68,0,FALSE,25
FALSE,accepted,0,FALSE,TRUE,26,0,FALSE,0
FALSE,unreviewed,0,FALSE,FALSE,15,0,FALSE,1
FALSE,accepted,0,FALSE,FALSE,21,0,FALSE,11
FALSE,accepted,12,FALSE,FALSE,156,0,FALSE,105
FALSE,accepted,0,FALSE,FALSE,30,3,FALSE,46
FALSE,accepted,0,FALSE,FALSE,49,0,FALSE,1
FALSE,accepted,1,FALSE,FALSE,116,0,FALSE,58
FALSE,unreviewed,0,FALSE,FALSE,93,0,FALSE,0
FALSE,accepted,0,TRUE,TRUE,25,0,FALSE,24
FALSE,accepted,0,TRUE,FALSE,15,1,FALSE,33
FALSE,accepted,0,FALSE,FALSE,137,0,FALSE,0
FALSE,unreviewed,0,FALSE,FALSE,57,0,FALSE,0
FALSE,accepted,2,FALSE,TRUE,36,0,FALSE,34
FALSE,accepted,1,FALSE,FALSE,27,0,FALSE,-1
FALSE,accepted,4,FALSE,TRUE,179,0,FALSE,25
FALSE,accepted,0,TRUE,TRUE,30,0,FALSE,12
FALSE,accepted,0,TRUE,TRUE,29,0,FALSE,16
FALSE,accepted,0,FALSE,FALSE,55,0,FALSE,1
FALSE,accepted,1,FALSE,FALSE,40,0,FALSE,1
FALSE,accepted,0,FALSE,FALSE,27,0,FALSE,16
FALSE,accepted,0,FALSE,FALSE,41,0,FALSE,7
FALSE,accepted,0,FALSE,FALSE,115,0,FALSE,5
FALSE,unreviewed,1,FALSE,FALSE,36,0,FALSE,2
FALSE,accepted,0,FALSE,TRUE,104,0,FALSE,24
FALSE,accepted,0,FALSE,TRUE,55,0,FALSE,5
FALSE,unreviewed,0,FALSE,FALSE,63,0,FALSE,1
FALSE,unreviewed,0,FALSE,FALSE,49,0,FALSE,1
FALSE,accepted,2,FALSE,FALSE,77,0,FALSE,3
FALSE,unreviewed,0,FALSE,FALSE,16,0,FALSE,7
FALSE,unreviewed,0,FALSE,FALSE,127,0,FALSE,0
FALSE,unreviewed,0,FALSE,FALSE,41,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,84,0,FALSE,3
FALSE,accepted,0,TRUE,TRUE,54,0,FALSE,2
FALSE,accepted,3,FALSE,FALSE,27,0,FALSE,164
FALSE,accepted,0,TRUE,FALSE,21,0,FALSE,6
