Annotation_Is_Verified,Classification,Comment_Count,Featured_Video,Is_Verified,Length_Referent_Text,Number_Verified_Annotations,Pinned,Total_Votes
FALSE,accepted,4,FALSE,TRUE,30,0,FALSE,51
FALSE,accepted,1,FALSE,FALSE,52,0,FALSE,-2
FALSE,unreviewed,1,FALSE,FALSE,27,0,FALSE,4
FALSE,accepted,0,FALSE,FALSE,24,0,FALSE,2
FALSE,accepted,1,TRUE,TRUE,24,0,FALSE,43
TRUE,accepted,1,FALSE,FALSE,55,26,FALSE,2
FALSE,accepted,0,TRUE,FALSE,8,0,FALSE,130
FALSE,accepted,0,TRUE,TRUE,32,0,FALSE,2
FALSE,accepted,0,TRUE,FALSE,270,2,FALSE,163
FALSE,accepted,0,FALSE,FALSE,11,0,FALSE,4
FALSE,accepted,0,TRUE,TRUE,7,0,FALSE,9
FALSE,accepted,3,TRUE,TRUE,116,0,FALSE,39
FALSE,accepted,0,TRUE,FALSE,29,9,FALSE,17
FALSE,unreviewed,0,FALSE,FALSE,105,0,FALSE,0
TRUE,verified,0,TRUE,FALSE,78,7,TRUE,39
FALSE,accepted,0,FALSE,FALSE,32,0,FALSE,4
FALSE,accepted,1,TRUE,FALSE,58,0,FALSE,42
FALSE,accepted,0,FALSE,FALSE,70,1,FALSE,0
FALSE,accepted,4,TRUE,TRUE,189,0,FALSE,61
FALSE,accepted,0,FALSE,FALSE,50,0,FALSE,7
FALSE,accepted,0,TRUE,FALSE,92,0,FALSE,19
FALSE,accepted,0,TRUE,FALSE,6,0,FALSE,8
FALSE,accepted,1,FALSE,TRUE,96,0,FALSE,26
FALSE,accepted,0,FALSE,TRUE,36,0,FALSE,5
FALSE,accepted,6,TRUE,TRUE,266,0,FALSE,105
FALSE,accepted,0,FALSE,FALSE,337,0,FALSE,40
FALSE,accepted,0,TRUE,FALSE,35,1,FALSE,19
FALSE,accepted,0,TRUE,FALSE,35,1,FALSE,46
FALSE,accepted,1,FALSE,FALSE,30,3,FALSE,65
FALSE,accepted,0,FALSE,FALSE,70,1,FALSE,3
FALSE,accepted,0,FALSE,FALSE,67,0,FALSE,6
FALSE,accepted,3,TRUE,TRUE,107,0,FALSE,126
FALSE,accepted,0,FALSE,FALSE,65,0,FALSE,28
FALSE,accepted,0,FALSE,FALSE,213,0,FALSE,1
FALSE,accepted,0,FALSE,FALSE,32,0,FALSE,3
FALSE,accepted,0,TRUE,FALSE,51,2,FALSE,74
FALSE,accepted,0,TRUE,FALSE,51,0,FALSE,15
FALSE,accepted,1,FALSE,FALSE,96,0,FALSE,11
FALSE,accepted,1,FALSE,TRUE,378,0,FALSE,211
FALSE,accepted,0,FALSE,FALSE,98,0,FALSE,4
FALSE,unreviewed,0,FALSE,FALSE,309,0,FALSE,0
FALSE,accepted,1,FALSE,FALSE,316,0,FALSE,15
FALSE,accepted,0,FALSE,FALSE,17,0,FALSE,9
FALSE,accepted,0,FALSE,FALSE,15,0,FALSE,10
FALSE,accepted,0,FALSE,FALSE,89,0,FALSE,1
FALSE,accepted,1,TRUE,FALSE,68,0,FALSE,61
FALSE,unreviewed,0,TRUE,FALSE,92,0,FALSE,2
FALSE,unreviewed,0,FALSE,FALSE,41,0,FALSE,1
FALSE,unreviewed,0,FALSE,FALSE,39,0,FALSE,2
FALSE,accepted,2,TRUE,TRUE,29,0,FALSE,36
FALSE,accepted,0,FALSE,FALSE,87,0,FALSE,72
FALSE,accepted,0,FALSE,FALSE,74,0,FALSE,11
FALSE,accepted,1,FALSE,FALSE,161,0,FALSE,110
FALSE,accepted,4,FALSE,FALSE,91,0,FALSE,1
FALSE,accepted,3,TRUE,FALSE,278,0,FALSE,137
FALSE,accepted,0,FALSE,FALSE,52,0,FALSE,7
TRUE,verified,1,TRUE,FALSE,36,4,TRUE,15
FALSE,unreviewed,0,FALSE,FALSE,33,0,FALSE,0
FALSE,accepted,1,FALSE,TRUE,54,0,FALSE,10
FALSE,accepted,3,TRUE,TRUE,229,0,FALSE,172
FALSE,unreviewed,0,FALSE,FALSE,399,0,FALSE,1
FALSE,unreviewed,0,FALSE,FALSE,51,0,FALSE,0
FALSE,accepted,0,TRUE,FALSE,33,0,FALSE,22
FALSE,accepted,0,TRUE,TRUE,21,0,FALSE,2
FALSE,accepted,0,TRUE,TRUE,91,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,87,0,FALSE,4
FALSE,accepted,0,TRUE,FALSE,202,2,FALSE,56
FALSE,unreviewed,0,FALSE,TRUE,51,0,FALSE,2
FALSE,accepted,0,TRUE,FALSE,31,0,FALSE,84
FALSE,accepted,0,TRUE,FALSE,46,0,FALSE,36
FALSE,accepted,1,FALSE,FALSE,104,2,FALSE,34
TRUE,verified,6,TRUE,FALSE,46,1,TRUE,98
FALSE,unreviewed,1,FALSE,FALSE,56,0,FALSE,5
FALSE,accepted,0,TRUE,FALSE,74,1,FALSE,2
FALSE,unreviewed,0,FALSE,FALSE,71,1,FALSE,0
FALSE,accepted,1,FALSE,FALSE,47,0,FALSE,2
FALSE,accepted,1,FALSE,FALSE,95,0,FALSE,284
FALSE,accepted,0,FALSE,FALSE,95,0,FALSE,34
FALSE,accepted,0,TRUE,TRUE,7,0,FALSE,13
FALSE,unreviewed,0,FALSE,FALSE,9,1,FALSE,0
FALSE,accepted,0,FALSE,FALSE,165,0,FALSE,1
FALSE,accepted,1,FALSE,FALSE,37,0,FALSE,3
FALSE,accepted,0,FALSE,FALSE,27,0,FALSE,58
FALSE,unreviewed,0,FALSE,FALSE,154,0,FALSE,2
FALSE,accepted,0,FALSE,TRUE,45,0,FALSE,3
FALSE,accepted,0,TRUE,TRUE,46,0,FALSE,0
FALSE,unreviewed,0,FALSE,FALSE,32,0,FALSE,0
FALSE,accepted,0,TRUE,FALSE,20,0,FALSE,20
TRUE,verified,39,TRUE,FALSE,53,1,TRUE,268
FALSE,accepted,0,FALSE,TRUE,151,0,FALSE,4
FALSE,accepted,0,FALSE,FALSE,109,0,FALSE,15
FALSE,accepted,0,FALSE,FALSE,56,0,FALSE,10
FALSE,unreviewed,0,FALSE,FALSE,104,0,FALSE,3
FALSE,accepted,0,TRUE,TRUE,22,2,FALSE,133
FALSE,accepted,0,TRUE,FALSE,33,0,FALSE,1
FALSE,accepted,2,TRUE,TRUE,98,0,FALSE,13
TRUE,verified,5,TRUE,TRUE,40,7,TRUE,76
FALSE,accepted,0,TRUE,TRUE,105,3,FALSE,7
FALSE,accepted,0,TRUE,TRUE,19,6,FALSE,10
FALSE,unreviewed,0,FALSE,FALSE,90,0,FALSE,2
FALSE,unreviewed,0,FALSE,FALSE,116,0,FALSE,0
FALSE,accepted,0,TRUE,TRUE,49,0,FALSE,14
FALSE,accepted,0,TRUE,FALSE,136,0,FALSE,15
FALSE,unreviewed,0,FALSE,FALSE,32,1,FALSE,4
FALSE,accepted,0,TRUE,FALSE,31,0,FALSE,64
FALSE,accepted,0,FALSE,FALSE,36,0,FALSE,4
FALSE,accepted,0,FALSE,TRUE,127,0,FALSE,37
FALSE,accepted,2,FALSE,FALSE,89,0,FALSE,40
FALSE,accepted,3,TRUE,FALSE,177,0,FALSE,8
FALSE,accepted,1,FALSE,TRUE,70,0,FALSE,6
FALSE,accepted,0,TRUE,FALSE,33,0,FALSE,3
TRUE,verified,4,TRUE,FALSE,43,9,TRUE,78
FALSE,accepted,0,FALSE,FALSE,83,0,FALSE,205
FALSE,accepted,0,TRUE,FALSE,42,0,FALSE,2
TRUE,verified,26,TRUE,TRUE,13,1,TRUE,838
FALSE,accepted,0,TRUE,TRUE,68,3,FALSE,8
FALSE,accepted,0,TRUE,FALSE,97,0,FALSE,13
FALSE,unreviewed,0,FALSE,FALSE,50,0,FALSE,0
FALSE,accepted,1,FALSE,TRUE,28,2,FALSE,12
FALSE,accepted,2,TRUE,TRUE,29,0,FALSE,32
FALSE,accepted,0,FALSE,FALSE,582,0,FALSE,8
FALSE,accepted,0,FALSE,FALSE,80,0,FALSE,35
FALSE,accepted,0,FALSE,FALSE,55,0,FALSE,0
FALSE,unreviewed,0,FALSE,FALSE,134,0,FALSE,2
FALSE,accepted,0,FALSE,FALSE,54,0,FALSE,3
FALSE,accepted,1,FALSE,FALSE,89,0,FALSE,16
FALSE,accepted,2,FALSE,FALSE,66,0,FALSE,27
FALSE,accepted,0,FALSE,FALSE,249,0,FALSE,62
FALSE,unreviewed,0,FALSE,FALSE,28,0,FALSE,2
FALSE,accepted,0,FALSE,FALSE,26,0,FALSE,13
FALSE,accepted,0,FALSE,FALSE,82,0,FALSE,4
FALSE,accepted,0,TRUE,FALSE,128,0,FALSE,86
FALSE,unreviewed,0,FALSE,FALSE,150,0,FALSE,4
FALSE,accepted,0,FALSE,FALSE,21,0,FALSE,49
FALSE,accepted,3,TRUE,TRUE,31,3,FALSE,13
FALSE,unreviewed,0,FALSE,FALSE,254,0,FALSE,0
FALSE,verified,0,TRUE,TRUE,25,2,FALSE,9
FALSE,unreviewed,0,FALSE,FALSE,93,0,FALSE,4
FALSE,accepted,0,FALSE,TRUE,39,0,FALSE,3
FALSE,unreviewed,0,FALSE,FALSE,104,0,FALSE,0
FALSE,accepted,1,TRUE,TRUE,50,0,FALSE,3
FALSE,accepted,0,FALSE,TRUE,83,0,FALSE,4
FALSE,accepted,0,TRUE,FALSE,44,0,FALSE,0
FALSE,accepted,2,FALSE,FALSE,51,0,FALSE,61
FALSE,accepted,0,TRUE,FALSE,56,0,FALSE,26
FALSE,unreviewed,0,FALSE,FALSE,51,0,FALSE,2
FALSE,accepted,4,FALSE,FALSE,79,0,FALSE,7
FALSE,accepted,3,TRUE,TRUE,8,0,FALSE,9
FALSE,accepted,0,FALSE,FALSE,65,0,FALSE,2
FALSE,unreviewed,0,TRUE,FALSE,23,0,FALSE,0
FALSE,accepted,4,TRUE,FALSE,145,0,FALSE,180
FALSE,accepted,0,FALSE,TRUE,65,2,FALSE,21
FALSE,accepted,0,TRUE,TRUE,52,0,FALSE,202
FALSE,accepted,0,FALSE,TRUE,71,0,FALSE,2
FALSE,accepted,0,FALSE,FALSE,10,1,FALSE,3
FALSE,accepted,0,FALSE,FALSE,95,0,FALSE,8
FALSE,unreviewed,0,FALSE,FALSE,41,0,FALSE,0
FALSE,unreviewed,0,FALSE,FALSE,43,0,FALSE,0
FALSE,accepted,0,FALSE,TRUE,165,0,FALSE,104
FALSE,accepted,2,FALSE,FALSE,92,0,FALSE,68
FALSE,unreviewed,0,FALSE,FALSE,32,0,FALSE,0
FALSE,accepted,1,FALSE,FALSE,38,0,FALSE,29
FALSE,unreviewed,0,FALSE,FALSE,81,0,FALSE,1
FALSE,accepted,1,FALSE,FALSE,71,0,FALSE,37
FALSE,accepted,1,FALSE,TRUE,50,0,FALSE,6
FALSE,accepted,2,FALSE,FALSE,62,0,FALSE,3
FALSE,unreviewed,0,FALSE,FALSE,63,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,61,0,FALSE,0
FALSE,unreviewed,0,FALSE,FALSE,51,0,FALSE,6
FALSE,unreviewed,0,FALSE,FALSE,137,0,FALSE,3
FALSE,accepted,2,TRUE,FALSE,339,0,FALSE,153
FALSE,accepted,0,TRUE,FALSE,59,0,FALSE,22
FALSE,unreviewed,0,TRUE,TRUE,46,7,FALSE,0
FALSE,accepted,0,FALSE,FALSE,132,0,FALSE,2
FALSE,accepted,0,TRUE,TRUE,141,0,FALSE,62
FALSE,accepted,0,TRUE,FALSE,90,0,FALSE,50
FALSE,accepted,3,TRUE,TRUE,40,0,FALSE,7
FALSE,accepted,0,FALSE,FALSE,61,0,FALSE,52
FALSE,accepted,2,FALSE,TRUE,55,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,148,0,FALSE,2
FALSE,accepted,1,FALSE,TRUE,108,0,FALSE,64
FALSE,accepted,1,FALSE,FALSE,38,0,FALSE,2
TRUE,accepted,0,FALSE,FALSE,72,26,FALSE,0
FALSE,accepted,0,FALSE,FALSE,32,0,FALSE,9
FALSE,accepted,4,FALSE,TRUE,139,0,FALSE,17
FALSE,accepted,0,FALSE,TRUE,52,0,FALSE,54
FALSE,accepted,0,TRUE,FALSE,102,0,FALSE,7
FALSE,unreviewed,0,TRUE,TRUE,213,0,FALSE,6
FALSE,accepted,0,FALSE,FALSE,149,0,FALSE,300
FALSE,accepted,1,TRUE,FALSE,21,4,FALSE,8
FALSE,accepted,0,FALSE,TRUE,60,0,FALSE,10
FALSE,accepted,0,FALSE,FALSE,55,0,FALSE,1
FALSE,accepted,0,TRUE,FALSE,322,0,FALSE,168
FALSE,accepted,0,TRUE,FALSE,27,0,FALSE,102
FALSE,accepted,0,FALSE,TRUE,23,0,FALSE,2
FALSE,accepted,0,TRUE,FALSE,7,0,FALSE,16
FALSE,accepted,0,TRUE,FALSE,89,0,FALSE,7
FALSE,accepted,0,TRUE,FALSE,72,0,FALSE,4
FALSE,accepted,1,FALSE,TRUE,137,0,FALSE,98
FALSE,accepted,0,TRUE,TRUE,40,0,FALSE,6
FALSE,accepted,0,FALSE,FALSE,84,0,FALSE,8
FALSE,accepted,2,TRUE,FALSE,36,2,FALSE,69
FALSE,accepted,0,TRUE,TRUE,129,0,FALSE,560
FALSE,accepted,0,TRUE,FALSE,42,0,FALSE,21
FALSE,accepted,2,FALSE,FALSE,10,0,FALSE,61
FALSE,accepted,0,TRUE,FALSE,182,3,FALSE,3
FALSE,accepted,0,TRUE,FALSE,16,0,FALSE,6
FALSE,unreviewed,0,TRUE,FALSE,48,0,FALSE,0
FALSE,accepted,1,FALSE,FALSE,184,0,FALSE,74
TRUE,verified,42,TRUE,TRUE,174,2,TRUE,825
FALSE,accepted,0,FALSE,TRUE,79,0,FALSE,4
FALSE,accepted,4,FALSE,FALSE,281,0,FALSE,315
FALSE,accepted,0,FALSE,FALSE,13,0,FALSE,7
FALSE,accepted,0,TRUE,TRUE,44,0,FALSE,6
FALSE,accepted,0,FALSE,TRUE,53,0,FALSE,22
FALSE,accepted,0,TRUE,TRUE,51,7,FALSE,2
FALSE,accepted,1,TRUE,TRUE,26,0,FALSE,147
FALSE,accepted,0,FALSE,FALSE,50,0,FALSE,41
FALSE,accepted,0,TRUE,FALSE,16,3,FALSE,71
FALSE,accepted,1,FALSE,FALSE,6,0,FALSE,39
TRUE,accepted,0,FALSE,FALSE,67,26,FALSE,1
FALSE,accepted,0,FALSE,FALSE,84,0,FALSE,67
FALSE,accepted,0,FALSE,FALSE,51,0,FALSE,3
FALSE,accepted,0,FALSE,FALSE,22,0,FALSE,3
FALSE,accepted,0,TRUE,TRUE,16,3,FALSE,71
FALSE,unreviewed,1,FALSE,FALSE,106,0,FALSE,4
FALSE,unreviewed,0,FALSE,FALSE,107,0,FALSE,5
FALSE,unreviewed,0,FALSE,FALSE,39,0,FALSE,0
FALSE,unreviewed,0,FALSE,FALSE,46,0,FALSE,0
FALSE,accepted,0,TRUE,FALSE,151,0,FALSE,33
FALSE,unreviewed,0,FALSE,FALSE,225,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,209,0,FALSE,4
FALSE,accepted,0,FALSE,FALSE,64,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,41,0,FALSE,7
FALSE,unreviewed,0,TRUE,FALSE,47,0,FALSE,0
FALSE,accepted,0,FALSE,TRUE,26,0,FALSE,2
FALSE,accepted,1,FALSE,FALSE,81,0,FALSE,15
FALSE,accepted,5,FALSE,TRUE,65,0,FALSE,31
FALSE,accepted,1,FALSE,TRUE,167,0,FALSE,202
FALSE,unreviewed,0,FALSE,FALSE,80,0,FALSE,0
FALSE,accepted,0,TRUE,TRUE,54,0,FALSE,5
FALSE,accepted,1,TRUE,FALSE,61,0,FALSE,10
FALSE,accepted,0,FALSE,FALSE,6,0,FALSE,11
FALSE,accepted,0,FALSE,TRUE,27,1,FALSE,68
FALSE,accepted,0,TRUE,TRUE,6,0,FALSE,4
FALSE,accepted,0,FALSE,TRUE,25,0,FALSE,16
FALSE,accepted,0,TRUE,FALSE,42,6,FALSE,6
FALSE,unreviewed,0,FALSE,FALSE,71,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,108,2,FALSE,4
FALSE,accepted,1,TRUE,TRUE,122,0,FALSE,32
FALSE,accepted,0,FALSE,TRUE,20,3,FALSE,19
FALSE,accepted,0,FALSE,TRUE,7,0,FALSE,8
FALSE,unreviewed,0,FALSE,FALSE,29,0,FALSE,1
FALSE,accepted,0,FALSE,TRUE,39,1,FALSE,105
FALSE,accepted,0,FALSE,FALSE,48,1,FALSE,5
FALSE,accepted,0,FALSE,FALSE,34,0,FALSE,0
FALSE,accepted,1,FALSE,FALSE,56,0,FALSE,1
FALSE,accepted,0,FALSE,FALSE,100,0,FALSE,2
FALSE,accepted,2,TRUE,TRUE,99,0,FALSE,65
FALSE,unreviewed,0,FALSE,FALSE,42,0,FALSE,0
TRUE,verified,18,TRUE,TRUE,71,3,TRUE,516
FALSE,accepted,1,FALSE,FALSE,80,0,FALSE,18
FALSE,accepted,0,TRUE,TRUE,56,2,FALSE,75
FALSE,accepted,0,TRUE,FALSE,49,2,FALSE,217
FALSE,accepted,5,FALSE,FALSE,76,0,FALSE,48
FALSE,accepted,0,TRUE,TRUE,41,0,FALSE,37
FALSE,accepted,0,FALSE,TRUE,47,0,FALSE,5
FALSE,accepted,1,FALSE,FALSE,69,0,FALSE,21
FALSE,unreviewed,0,FALSE,FALSE,26,0,FALSE,0
FALSE,accepted,1,FALSE,TRUE,83,0,FALSE,8
FALSE,accepted,1,FALSE,FALSE,39,0,FALSE,1
FALSE,unreviewed,0,FALSE,FALSE,37,0,FALSE,0
TRUE,verified,5,TRUE,TRUE,59,3,TRUE,386
FALSE,accepted,0,TRUE,FALSE,59,0,FALSE,5
FALSE,unreviewed,1,TRUE,FALSE,39,0,FALSE,0
FALSE,accepted,1,FALSE,TRUE,41,0,FALSE,10
FALSE,accepted,4,TRUE,TRUE,70,0,FALSE,95
FALSE,accepted,0,TRUE,TRUE,75,2,FALSE,18
FALSE,accepted,0,FALSE,TRUE,51,0,FALSE,1
FALSE,accepted,0,FALSE,FALSE,137,0,FALSE,18
FALSE,accepted,0,FALSE,TRUE,26,0,FALSE,8
FALSE,accepted,0,FALSE,FALSE,98,0,FALSE,7
FALSE,accepted,1,TRUE,TRUE,17,3,FALSE,19
FALSE,accepted,7,TRUE,TRUE,85,0,FALSE,78
FALSE,accepted,1,FALSE,TRUE,13,0,FALSE,11
FALSE,unreviewed,0,FALSE,FALSE,38,0,FALSE,1
FALSE,accepted,0,FALSE,FALSE,160,0,FALSE,15
FALSE,accepted,0,FALSE,TRUE,48,0,FALSE,11
FALSE,accepted,0,FALSE,FALSE,48,0,FALSE,1
FALSE,accepted,0,FALSE,FALSE,126,0,FALSE,2
FALSE,accepted,1,FALSE,FALSE,38,0,FALSE,36
TRUE,verified,3,TRUE,FALSE,99,7,TRUE,254
FALSE,accepted,0,FALSE,FALSE,70,0,FALSE,17
FALSE,accepted,0,FALSE,TRUE,91,0,FALSE,2
FALSE,accepted,0,TRUE,TRUE,36,4,FALSE,45
FALSE,accepted,0,FALSE,FALSE,68,0,FALSE,43
FALSE,accepted,0,TRUE,TRUE,34,0,FALSE,12
FALSE,accepted,3,FALSE,FALSE,96,0,FALSE,5
FALSE,unreviewed,0,FALSE,FALSE,134,0,FALSE,0
FALSE,accepted,2,FALSE,TRUE,51,0,FALSE,-5
FALSE,unreviewed,4,TRUE,TRUE,123,0,FALSE,4
FALSE,accepted,0,FALSE,FALSE,97,0,FALSE,18
TRUE,verified,0,TRUE,FALSE,45,4,TRUE,113
FALSE,accepted,1,FALSE,TRUE,42,0,FALSE,0
TRUE,accepted,1,TRUE,FALSE,34,12,FALSE,-4
FALSE,accepted,0,FALSE,TRUE,62,0,FALSE,6
FALSE,accepted,0,FALSE,FALSE,66,0,FALSE,0
FALSE,accepted,1,FALSE,FALSE,59,0,FALSE,2
FALSE,accepted,1,TRUE,TRUE,62,0,FALSE,50
TRUE,verified,41,TRUE,TRUE,108,4,TRUE,1189
FALSE,unreviewed,0,FALSE,FALSE,60,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,55,0,FALSE,3
FALSE,accepted,1,TRUE,FALSE,129,1,FALSE,51
FALSE,accepted,1,FALSE,TRUE,109,0,FALSE,10
FALSE,accepted,0,TRUE,FALSE,28,0,FALSE,7
FALSE,accepted,0,FALSE,TRUE,17,0,FALSE,23
FALSE,accepted,0,TRUE,FALSE,83,0,FALSE,10
FALSE,accepted,5,TRUE,TRUE,231,0,FALSE,112
FALSE,accepted,0,TRUE,FALSE,198,0,FALSE,52
FALSE,accepted,0,FALSE,TRUE,90,0,FALSE,2
FALSE,accepted,1,TRUE,TRUE,44,0,FALSE,100
FALSE,accepted,0,FALSE,FALSE,104,0,FALSE,27
FALSE,accepted,0,FALSE,FALSE,69,0,FALSE,4
FALSE,accepted,1,FALSE,FALSE,18,0,FALSE,11
FALSE,accepted,0,FALSE,TRUE,37,0,FALSE,1
FALSE,accepted,0,TRUE,FALSE,26,0,FALSE,3
TRUE,verified,68,TRUE,TRUE,27,3,TRUE,1305
FALSE,accepted,0,FALSE,FALSE,40,0,FALSE,2
FALSE,accepted,1,FALSE,TRUE,133,0,FALSE,45
FALSE,accepted,0,FALSE,TRUE,104,0,FALSE,1
FALSE,unreviewed,0,FALSE,FALSE,23,0,FALSE,0
FALSE,accepted,0,FALSE,TRUE,41,0,FALSE,10
FALSE,accepted,1,FALSE,TRUE,28,0,FALSE,1
FALSE,accepted,0,FALSE,FALSE,39,0,FALSE,4
FALSE,accepted,3,TRUE,TRUE,61,0,FALSE,34
FALSE,accepted,1,FALSE,FALSE,128,0,FALSE,23
FALSE,accepted,1,FALSE,TRUE,44,0,FALSE,24
FALSE,accepted,0,TRUE,FALSE,123,0,FALSE,41
TRUE,verified,8,TRUE,FALSE,55,3,TRUE,268
FALSE,accepted,0,TRUE,FALSE,42,0,FALSE,3
FALSE,accepted,3,TRUE,TRUE,241,0,FALSE,97
FALSE,accepted,5,FALSE,FALSE,43,0,FALSE,5
FALSE,accepted,1,TRUE,FALSE,45,1,FALSE,1
FALSE,accepted,0,TRUE,FALSE,57,0,FALSE,3
FALSE,accepted,0,FALSE,TRUE,119,0,FALSE,40
FALSE,accepted,0,TRUE,FALSE,13,0,FALSE,2
FALSE,accepted,1,TRUE,TRUE,61,0,FALSE,50
FALSE,accepted,0,TRUE,TRUE,39,0,FALSE,15
FALSE,unreviewed,0,FALSE,FALSE,88,0,FALSE,0
FALSE,accepted,1,FALSE,FALSE,24,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,50,0,FALSE,17
FALSE,accepted,5,FALSE,TRUE,23,1,FALSE,45
FALSE,accepted,0,FALSE,TRUE,60,0,FALSE,15
FALSE,accepted,0,TRUE,TRUE,96,0,FALSE,20
FALSE,accepted,1,TRUE,FALSE,58,4,FALSE,9
FALSE,accepted,0,FALSE,FALSE,50,0,FALSE,5
FALSE,unreviewed,0,TRUE,FALSE,163,0,FALSE,7
FALSE,accepted,0,FALSE,FALSE,42,0,FALSE,3
FALSE,accepted,0,FALSE,FALSE,98,0,FALSE,1
FALSE,accepted,0,TRUE,FALSE,51,0,FALSE,8
FALSE,unreviewed,0,FALSE,FALSE,32,0,FALSE,0
FALSE,accepted,0,TRUE,FALSE,660,0,FALSE,8
FALSE,unreviewed,2,FALSE,FALSE,52,0,FALSE,0
FALSE,accepted,0,FALSE,TRUE,10,0,FALSE,9
FALSE,accepted,1,FALSE,TRUE,12,1,FALSE,19
FALSE,accepted,0,FALSE,FALSE,67,0,FALSE,11
FALSE,unreviewed,0,FALSE,FALSE,5,0,FALSE,2
FALSE,accepted,1,TRUE,TRUE,134,0,FALSE,5
FALSE,accepted,1,FALSE,FALSE,126,0,FALSE,40
FALSE,accepted,1,FALSE,TRUE,24,0,FALSE,10
FALSE,accepted,0,FALSE,FALSE,54,0,FALSE,10
FALSE,accepted,0,TRUE,FALSE,15,3,FALSE,21
FALSE,accepted,0,FALSE,FALSE,68,0,FALSE,15
FALSE,accepted,0,TRUE,FALSE,63,2,FALSE,12
FALSE,unreviewed,0,FALSE,FALSE,80,0,FALSE,1
FALSE,accepted,0,TRUE,TRUE,19,4,FALSE,89
FALSE,accepted,0,FALSE,FALSE,42,0,FALSE,5
FALSE,accepted,1,FALSE,TRUE,44,0,FALSE,7
FALSE,accepted,1,FALSE,FALSE,28,0,FALSE,2
FALSE,accepted,0,FALSE,FALSE,167,0,FALSE,2
FALSE,accepted,0,TRUE,FALSE,11,0,FALSE,29
FALSE,accepted,0,FALSE,FALSE,33,0,FALSE,0
FALSE,unreviewed,0,FALSE,FALSE,43,0,FALSE,0
FALSE,accepted,10,TRUE,TRUE,66,0,FALSE,238
FALSE,unreviewed,0,FALSE,FALSE,59,0,FALSE,2
TRUE,verified,32,TRUE,TRUE,30,3,TRUE,891
FALSE,accepted,0,TRUE,TRUE,38,0,FALSE,3
FALSE,unreviewed,0,FALSE,FALSE,17,0,FALSE,2
FALSE,accepted,0,TRUE,TRUE,117,0,FALSE,107
FALSE,accepted,0,TRUE,FALSE,21,1,FALSE,67
FALSE,accepted,0,FALSE,FALSE,24,26,FALSE,31
FALSE,accepted,1,TRUE,TRUE,34,0,FALSE,24
FALSE,accepted,1,FALSE,FALSE,149,0,FALSE,298